20
d 6 18
d 18 6
i 10 18 595411994
u 13 8 519030777
d 0 4
d 10 12
d 11 9
s 9
d 6 11
i 7 12 817510822
u 17 11 51309960
d 3 19
d 4 12
s 10
s 10
s 17
u 3 2 455473587
s 14
d 6 15
d 17 14
d 19 2
u 13 12 971853858
i 7 8 147426173
s 8
s 9
s 14
i 6 16 366688184
d 3 17
u 11 9 125072680
i 19 9 637704104
s 3
i 6 11 163924578
u 13 18 569719083
u 7 5 449623122
s 15
s 0
s 2
s 7
i 2 14 447032948
i 19 4 737289776
i 18 3 58422983
d 1 5
i 18 3 748464529
i 10 0 751404700
u 9 13 29408237
s 5
i 15 5 550785848
i 9 18 15672898
s 12
u 9 16 203153147
s 0
s 0
s 9
d 5 16
u 10 7 792788201
d 9 6
d 1 17
s 10
u 17 4 163044345
u 19 11 903536829
s 14
s 3
u 3 11 430174502
u 11 12 299901998
s 12
s 0
u 3 4 366815061
s 11
u 15 11 41424317
i 1 0 95157092
d 11 16
d 13 1
s 15
u 1 9 220996336
u 6 4 599092341
u 12 5 706327233
u 18 12 471790676
u 13 10 407736802
s 17
u 17 3 389374972
s 2
i 9 18 165561486
u 5 0 429381778
i 17 17 155510060
i 19 8 12043164
u 2 6 584063860
d 15 0
d 2 19
s 11
s 19
u 5 5 757316691
u 5 17 449924205
d 1 2
s 8
u 10 4 384334274
d 9 16
u 9 11 551717034
d 16 14
i 3 17 565757854
s 14
u 1 15 354344926
s 14
u 13 12 509755037
i 10 5 360919754
i 12 8 566310948
d 11 13
i 17 2 998469433
s 2
d 2 15
i 1 12 883227380
s 7
s 4
d 10 9
s 14
d 18 3
s 0
d 16 5
i 11 6 886243294
d 6 2
u 7 0 416949854
i 1 18 593657538
s 4
d 12 6
u 6 3 911320066
d 12 18
s 5
s 9
i 7 15 709720734
s 5
s 1
s 2
d 13 1
i 8 1 464732532
i 11 0 283652542
s 6
i 9 3 688764609
d 18 10
i 13 10 593326356
i 11 5 837398968
u 3 4 827883582
i 18 3 457127657
i 11 11 693955244
i 1 18 270193642
d 18 18
i 1 18 76704969
d 0 0
u 2 11 244633995
d 17 12
u 12 0 556438205
d 4 12
u 13 4 968894512
i 7 4 655132750
d 6 17
d 17 12
s 4
i 6 6 408882231
u 15 7 181165918
d 4 19
u 9 7 514644722
s 2
d 0 2
s 9
d 13 11
d 10 13
u 14 14 505008865
u 10 10 421270563
d 18 8
u 3 9 240040523
i 0 9 719709769
s 1
s 4
i 17 11 245390152
s 2
d 2 15
s 14
d 7 1
u 14 2 402007656
i 16 9 976698766
s 14
i 8 7 837599172
u 17 16 327502224
s 16
u 13 4 462986893
d 15 17
i 4 11 342201127
u 11 6 492725411
i 7 0 187630360
u 17 14 878839152
s 7
i 2 3 211225456
u 10 14 284210306
i 1 2 922280952
u 0 16 913592511
s 10
u 0 12 458478592
u 18 4 796899876
d 14 8
u 6 7 112905581
d 0 14
u 1 18 927621780
d 2 10
d 3 6
i 8 9 304522197
u 2 14 328339288
i 6 1 559184220
d 3 3
i 17 5 513023380
u 5 12 705990815
d 7 2
u 5 6 611423588
s 10
d 10 12
s 12
i 8 16 755195124
d 9 8
s 15
u 10 0 26816912
d 6 16
s 2
d 13 10
s 10
d 6 10
d 5 6
d 11 16
d 6 5
s 4
s 13
s 4
i 0 9 401626525
i 11 13 68581112
d 7 9
s 13
s 5
i 1 7 422032092
d 11 10
s 14
d 19 11
s 2
d 16 8
i 19 2 160565084
s 0
u 10 15 20101868
u 17 1 668658394
d 19 3
u 3 5 709750247
i 6 13 259550758
s 0
i 19 6 513812662
u 8 19 161821334
i 0 3 184316647
d 15 2
i 18 10 671125528
i 18 16 814565706
u 7 9 16359515
u 8 0 543502023
u 10 15 401117586
d 11 7
i 8 9 20445614
i 11 1 962323847
d 10 13
s 6
u 0 3 434318672
u 0 5 665794745
u 5 14 110447104
u 1 13 886141948
i 15 16 744193211
i 18 12 862216036
i 1 13 918483448
i 12 18 579508720
i 0 7 740325712
s 18
u 10 9 301582293
d 16 17
d 2 6
s 7
i 11 10 220555776
d 10 7
d 5 17
i 6 4 598997292
i 8 12 194843764
i 6 9 276777357
s 3
i 6 9 279185678
i 12 16 954304526
u 15 9 730652175
u 17 12 148459619
d 5 6
d 19 15
i 5 5 366378698
u 13 11 879009846
d 12 3
u 18 4 251439563
s 11
s 4
d 0 3
i 11 12 773721550
d 10 7
d 3 12
d 2 2
i 3 13 311560712
s 2
u 16 14 875076456
d 4 13
d 19 19
u 19 3 537478408
i 4 10 190790793
u 15 16 612548538
u 10 12 969178189
d 5 15
s 15
i 8 1 601987858
s 14
s 3
d 6 6
d 17 9
u 6 19 502110492
d 1 7
i 15 19 331926153
i 13 8 559049493
s 5
s 4
i 9 16 266906972
s 8
i 10 16 141263006
u 12 12 685764211
d 12 0
i 2 14 18933273
s 4
d 7 15
s 7
u 16 3 253234217
s 3
s 16
u 14 13 494809993
i 4 13 985703007
i 0 0 684663481
i 16 12 640498857
d 15 5
s 3
i 16 14 737230910
s 13
s 3
u 13 17 121406165
u 11 17 359390782
u 10 9 686742169
d 7 7
u 16 11 492340385
d 6 15
d 13 10
d 18 18
u 9 3 881601199
d 1 11
d 7 17
d 12 17
u 15 19 916747023
s 12
u 9 19 288286394
d 15 15
i 17 8 50176289
s 10
u 1 6 591932677
d 5 11
d 8 15
s 0
d 4 15
i 16 7 860676136
s 3
s 19
u 16 18 409779258
d 3 10
s 11
i 7 16 693095813
u 2 3 831580415
u 1 6 202714555
s 15
i 7 4 284181429
s 3
d 2 5
u 19 5 611351862
i 4 0 854806892
i 6 2 993944334
d 13 8
u 3 16 697414188
d 8 9
d 17 13
u 19 0 819712812
d 15 15
d 7 4
s 10
s 6
i 19 2 369494675
u 19 19 420377614
u 13 8 244757226
d 19 7
i 14 6 603747854
i 18 12 660439228
i 5 1 669569160
i 6 15 446080684
u 6 9 581181595
d 2 6
u 2 4 363746071
d 5 1
u 5 12 658074374
u 15 4 478198116
s 13
d 7 18
i 14 9 891032134
u 13 0 263753403
s 19
i 11 19 598066953
d 1 7
u 9 15 321611065
s 16
d 3 0
d 17 19
d 10 18
i 16 15 529988679
i 10 4 542865623
s 16
d 5 12
u 6 4 925859322
d 19 7
i 8 14 968532331
i 18 17 325162613
i 19 1 198191991
s 2
u 9 13 381620763
d 19 12
u 5 17 192342614
d 2 11
s 11
d 18 6
u 10 10 125730834
u 10 16 207111627
u 15 5 863529995
d 11 4
d 18 2
i 14 1 900990298
d 18 1
d 1 14
s 11
i 10 5 159885683
i 6 12 805164009
u 4 2 860102498
u 4 5 146551788
u 17 15 660833745
i 6 1 344763546
i 3 8 456178579
i 11 9 293322227
i 14 18 722581593
d 6 10
u 1 13 37563701
s 19
s 13
i 16 1 344602441
u 11 9 74613994
s 17
d 18 18
d 3 0
u 18 11 325403663
i 1 0 709686219
i 10 10 335612704
s 10
u 4 10 481659837
i 17 19 172930683
s 5
d 8 17
s 10
d 8 9
u 0 19 377959422
u 8 19 223827063
s 12
u 10 1 259486305
d 3 13
d 15 18
u 5 3 183628024
d 0 11
s 5
s 8
s 8
d 7 12
u 17 16 267543893
s 10
s 14
d 6 10
u 9 10 222896215
d 13 5
u 2 5 927190268
s 10
u 0 16 614621902
d 11 2
s 3
d 17 8
d 4 6
s 8
i 12 19 990216831
u 12 12 862604838
s 18
s 8
u 11 3 719323800
d 14 16
s 9
s 11
i 6 3 787374427
i 5 4 533270821
s 17
s 3
i 7 19 858990865
u 3 14 676490382
d 5 1
u 10 7 940005995
i 5 3 748409137
s 14
s 4
i 0 4 113637047
s 16
i 0 8 958171732
u 12 1 807872460
s 6
i 14 19 779969545
d 14 18
i 12 14 450484241
i 19 11 926710906
i 5 8 109784498
u 2 13 770227063
d 6 11
u 13 12 995000999
i 5 11 299781720
u 9 17 637832391
i 9 18 797609673
u 15 15 474090491
u 19 15 208803172
s 16
i 0 6 846498491
i 5 3 863704863
u 6 0 507088028
s 0
i 2 9 792165748
u 19 13 316022754
s 0
s 17
d 17 18
u 7 6 342492147
i 18 18 333572305
d 1 14
s 7
s 8
u 13 0 537293977
u 6 11 442539958
s 6
d 5 19
d 8 5
i 14 9 830950069
s 2
s 15
u 10 2 429931171
i 18 9 504129699
s 2
i 19 19 361644351
d 10 18
d 9 17
u 18 3 439133481
i 13 3 402706578
i 8 2 827707739
u 7 6 143943187
s 14
i 13 0 79606030
i 11 3 66230046
i 11 6 599769149
i 3 14 207643976
s 7
i 9 5 166263040
u 5 8 544429943
s 11
d 0 2
u 19 2 60357995
d 1 3
s 14
s 16
u 12 14 50237465
s 11
i 3 6 819407218
d 2 12
s 3
i 15 15 722743956
d 5 15
s 9
i 9 5 350064427
s 11
u 11 11 956980770
s 10
s 6
u 7 6 597551877
i 8 2 268227765
s 1
d 1 17
i 0 5 544942481
s 18
i 3 4 651894241
d 4 6
u 9 1 253658644
s 9
d 10 7
i 18 12 467044874
s 16
i 0 5 193405635
s 6
u 14 4 836218415
u 9 6 251818302
d 1 6
s 4
d 19 9
s 10
u 2 17 439460891
u 6 14 172057814
s 0
i 5 4 593092156
s 11
s 10
s 10
d 3 11
i 11 17 725570761
i 17 6 355079846
d 2 18
s 15
i 3 0 967017037
i 6 8 658851053
i 14 0 823526031
d 7 4
d 11 16
d 3 9
d 1 5
s 4
d 15 1
u 11 7 127660542
i 4 11 780623466
u 1 15 418323007
i 8 10 51331810
i 13 14 968384097
u 10 13 879046309
s 19
i 3 19 533603545
u 13 16 277041265
i 9 13 393106124
i 5 8 424985641
s 13
d 13 5
i 15 4 78011450
d 13 19
i 0 6 62375767
u 13 14 656805658
d 6 18
s 12
d 1 13
u 0 6 699310339
u 8 11 672246398
u 10 8 569909683
d 12 0
i 18 13 252349410
u 18 6 625065963
i 10 1 187974920
u 15 6 245874827
i 18 6 916368624
i 11 7 483862658
d 2 19
s 13
d 16 8
d 10 0
d 6 8
i 7 14 286372228
s 9
i 11 2 890653628
u 11 12 653584106
u 7 1 475492806
u 0 2 825440471
d 13 7
u 10 14 601725375
i 14 12 994292567
s 6
i 11 16 405671200
d 16 13
d 2 13
d 6 1
u 11 15 323287168
u 13 14 836435487
i 4 8 953262601
i 17 17 648002700
s 19
u 13 0 329663196
d 4 2
d 12 16
s 11
d 1 5
s 14
i 15 12 617677530
i 15 12 12496747
i 1 5 961297614
s 4
u 8 1 270621989
u 1 19 837006511
s 12
i 15 19 160356891
s 16
u 9 3 489560360
s 16
d 5 10
u 16 8 42674485
i 6 4 193827329
i 7 4 305812355
d 0 14
u 0 8 788055915
u 7 8 981353340
i 2 8 372434667
s 9
u 5 14 740822065
d 6 13
d 15 5
d 6 1
s 2
i 18 18 258569568
s 4
d 9 2
i 4 11 588455345
u 7 7 264988065
d 10 10
i 8 9 805652968
i 6 2 450079207
u 9 9 119054451
i 6 5 168873571
d 9 13
s 7
s 4
s 13
i 6 10 303504948
d 12 2
u 19 10 302387888
i 4 11 732524307
d 12 16
i 9 13 15400932
i 2 1 846130572
d 19 12
u 8 16 714024742
s 12
s 17
u 12 15 355324477
d 14 17
d 3 15
s 13
u 19 12 188765515
s 16
d 12 7
d 1 18
s 3
i 7 0 276052479
i 5 5 117263655
i 5 1 692328406
d 9 12
i 4 8 984743313
i 4 8 982009373
u 6 1 701293996
u 8 17 467402332
s 6
u 7 12 865289482
d 15 15
u 9 12 323459927
d 1 0
u 16 12 151961753
i 3 3 878978585
u 13 15 121677268
u 11 3 462672058
s 11
u 12 16 557657218
u 6 13 123354929
u 10 15 216305091
u 9 17 684485287
i 0 18 141742861
u 5 12 554640118
u 4 1 845360894
i 19 0 199086776
d 4 14
i 14 13 126913168
s 8
u 15 0 142847012
s 3
u 11 11 903853330
u 19 5 83430042
d 4 15
s 8
u 13 15 591932553
i 1 19 337019300
s 9
u 15 11 218332498
d 13 3
i 8 2 592085441
d 1 6
s 18
i 9 3 366825532
u 12 12 432912421
u 17 19 722517632
d 7 17
d 18 6
d 0 9
u 5 0 500628247
u 5 13 286834444
s 4
u 9 1 443469597
u 15 19 852015769
u 9 10 623643134
i 1 16 916128391
i 18 18 962877676
u 15 13 642651382
u 8 7 981230191
i 14 5 50553172
s 19
s 8
s 13
d 5 1
s 9
i 17 3 19656106
u 7 0 13431983
d 18 16
i 16 14 248951398
i 0 11 275652073
i 0 4 902856095
s 4
s 3
s 2
i 15 6 540150867
u 13 5 511256840
s 10
u 6 7 93058884
s 0
u 7 7 577257477
u 12 18 886864566
d 17 13
u 14 19 308429388
s 13
s 2
d 4 15
u 1 16 971311543
d 19 4
u 5 19 254237840
d 2 8
i 6 8 881215649
i 19 18 607925011
i 14 12 792845407
d 1 13
i 15 13 256501007
i 4 19 909077451
i 10 0 656676393
u 0 4 506613903
s 19
d 2 15
i 18 7 99609122
i 12 7 339237941
s 18
u 5 0 725287998
u 0 6 848848105
d 7 7
i 16 14 188944898
d 0 17
d 13 2
d 11 3
i 7 18 726094161
i 4 7 538418100
i 10 16 142281569
d 9 11
u 12 18 315008575
s 12
d 4 1
i 1 2 776039665
i 17 5 932316242
d 17 4
u 18 8 250068481
i 18 16 624369566
i 6 15 30158443
u 1 5 194989995
s 14
i 15 11 800538836
s 11
s 16
u 12 0 776758828
d 8 2
i 8 14 293039474
u 2 11 825032636
d 4 2
d 2 9
d 10 7
s 18
i 11 14 315816814
d 12 17
u 11 1 359990677
d 7 11
i 9 3 875085206
u 0 11 467974210
d 19 2
d 11 1
u 11 8 123859763
i 0 1 545564584
d 9 1
s 10
d 19 19
i 15 13 595877777
d 9 0
i 12 1 460855653
i 19 19 482752824
d 16 16
i 15 9 916095134
d 14 8
i 0 6 914104603
s 0
d 6 13
s 8
s 4
s 5
s 6
i 9 14 173490912
s 14
d 18 16
i 16 13 876510387
s 6
i 12 19 678886920
s 12
d 11 3
d 1 9
i 13 2 231076672
s 8
d 5 15
i 15 1 850877709
s 14
i 5 12 423111583
d 12 10
d 8 0
i 15 2 480086902
i 14 11 139340833
s 19
d 6 0
s 1
s 5
u 3 18 979972624
d 9 11
s 2
u 14 15 480621249
s 15
i 2 9 498278397
u 5 18 980699414
u 17 14 24925653
i 4 18 238135044
i 12 3 357290482
s 12
s 11
i 9 9 372073763
i 18 12 443732333
s 6
s 16
u 11 0 787497911
d 3 18
d 18 9
i 13 14 227297354
s 5
d 13 7
s 1
d 8 4
i 12 1 103186823
i 8 8 500841698
s 10
d 6 4
u 12 4 222732773
d 11 16
s 8
d 5 19
u 19 16 978669374
u 5 4 162906123
u 7 2 692863418
u 18 15 613015444
s 9
d 17 19
u 7 18 765376240
d 7 11
i 6 18 950359303
d 8 12
u 0 12 922413178
i 10 2 838146404
d 10 11
i 0 11 778141073
u 11 14 575526503
d 17 5
s 4
u 4 18 939716988
d 8 3
d 19 12
u 1 9 229942935
s 11
d 4 1
s 14
u 16 18 690530533
s 10
d 1 16
i 17 14 228533673
i 13 18 657894982
s 8
u 18 0 998435264
u 10 19 731527702
u 18 0 155059560
d 16 18
s 13
s 12
i 8 15 584287837
u 2 9 999748578
s 3
u 18 7 739632059
u 12 3 155478746
s 10
d 18 9
u 14 19 769575799
d 2 2
s 16
i 12 15 964613788
u 14 7 126055901
d 10 17
d 12 6
i 14 18 994908894
s 10
s 13
u 4 0 344081028
s 3
d 12 15
d 9 14
u 10 19 863162968
d 14 9
i 11 19 174814689
u 7 0 790889803
i 7 19 446142245
i 7 13 595919327
s 12
i 8 19 303792936
i 5 7 623735678
s 11
u 9 5 985180969
s 10
d 14 3
i 16 6 955418455
d 1 3
s 17
s 12
i 10 5 113885277
i 10 15 184893936
u 4 18 175919871
s 7
i 1 8 274884391
i 17 0 446974717
u 12 3 287813330
u 17 12 58210264
i 18 10 273953035
d 9 6
i 10 2 978766508
i 17 19 728477903
d 4 3
s 13
u 7 11 205102590
u 11 15 874894704
i 16 16 336118590
u 17 16 501760061
s 3
d 18 12
d 5 11
u 1 16 192456783
s 1
i 6 9 603420434
u 19 2 406847017
s 16
d 1 5
i 10 12 316819013
u 11 6 423696303
i 0 6 228980823
s 19
i 6 5 130518564
u 17 13 726557168
s 7
u 9 16 392163959
d 9 0
d 2 17
d 1 7
s 7
u 1 6 894065496
i 12 12 371160412
u 0 19 730283778
s 7
d 7 16
s 15
d 14 19
s 11
u 8 9 759138258
d 13 14
i 10 4 57065302
u 5 10 787119010
d 19 12
d 6 9
d 1 11
s 7
d 7 15
i 7 11 288621006
s 6
i 14 15 714395852
s 18
i 17 9 427784943
s 16
u 0 19 282832620
s 9
u 13 6 917450344
d 9 16
u 13 11 87126055
u 16 19 194233020
d 2 9
u 12 6 306774051
d 5 2
d 3 9
d 3 1
u 13 2 947341893
i 19 8 915728719
i 15 3 76709245
u 8 3 62628903
d 7 0
u 14 0 894217588
d 16 9
s 13
i 2 7 489880184
i 9 13 627852777
s 18
d 1 1
s 0
u 5 10 643980218
s 19
d 2 2
i 3 5 436843113
u 7 13 14300367
s 9
i 10 8 842720460
s 11
s 14
d 17 16
s 4
d 9 8
d 19 18
s 17
s 5
s 17
i 6 6 113981518
i 2 0 797211823
s 1
u 14 16 265836396
d 0 2
u 6 11 382067661
u 4 1 173406462
s 14
d 0 18
s 19
s 5
u 17 10 413970737
s 19
u 0 8 324225923
u 19 14 252246200
d 10 16
i 3 8 106142774
u 0 14 572743822
u 16 7 983242633
u 1 18 843203637
d 10 8
d 3 3
s 6
i 7 9 759792350
i 2 11 342741253
d 8 0
d 14 13
u 16 6 401927503
s 8
s 19
d 18 12
i 3 17 405483344
u 9 2 738615615
u 19 2 932658680
s 6
i 18 3 295036993
i 19 6 946336598
s 14
s 0
i 2 12 156002491
d 15 19
s 17
u 11 10 644262789
i 2 1 397717417
s 6
i 2 5 502541899
i 13 16 884165852
i 11 6 412418352
d 9 18
d 15 2
u 4 18 302706284
i 18 6 923827017
u 14 6 107456605
s 14
u 1 8 377046809
u 4 19 484062064
u 19 8 478422565
s 10
i 14 17 459710573
s 15
d 8 5
s 6
u 16 10 134982748
i 11 19 848604436
i 17 18 945798268
u 5 6 819159365
u 6 2 456443232
u 3 2 863022298
d 4 13
s 13
u 5 16 539326207
s 7
u 4 15 445290412
d 4 13
d 14 17
d 17 8
u 19 12 900366507
d 17 6
i 3 11 121432074
s 18
s 11
u 11 1 914517968
d 2 2
s 2
u 9 15 21009702
i 5 13 155871661
d 4 7
s 16
u 4 0 205882739
s 14
d 3 14
s 14
s 17
d 17 16
d 4 3
s 10
s 15
s 4
s 13
i 1 10 387437467
s 1
i 16 14 746135220
u 8 8 866619501
i 9 10 502303709
i 11 17 225128841
s 19
i 14 13 490924234
d 11 16
d 2 4
u 3 13 89854253
i 15 10 361003836
d 7 17
s 4
d 11 17
d 16 17
d 13 18
s 9
u 17 13 137335176
i 13 18 253441835
u 18 7 928428234
d 8 11
i 13 5 305868294
s 3
i 4 15 10184136
d 2 3
i 10 19 964338588
s 14
s 16
s 5
d 7 3
u 12 13 398688284
d 0 7
i 3 14 311499358
s 4
u 7 8 273883806
d 5 17
d 19 7
i 11 1 315025498
s 5
d 13 3
d 7 5
u 9 0 988337081
i 0 9 582843287
s 10
i 1 10 749869111
u 7 3 312591529
u 15 2 192542062
s 9
u 7 11 677023142
u 15 1 435997105
i 14 7 818752374
u 17 15 619815935
s 16
s 14
s 8
s 14
i 6 6 501717221
d 19 12
u 17 11 508869503
d 17 3
d 11 18
d 19 8
d 10 15
i 15 12 804490391
i 7 15 369231762
s 7
i 0 13 825673257
i 5 1 580087204
d 6 9
s 17
d 2 16
i 13 2 785491534
i 2 10 868268193
i 16 19 176220084
i 17 5 38471618
d 2 13
s 18
i 12 9 689764862
s 12
i 5 9 865756674
i 9 4 855670895
i 13 4 594000644
s 18
s 17
d 2 1
i 11 17 642816851
i 0 19 325602355
s 5
u 19 15 396289803
s 3
d 5 3
i 18 13 153489285
u 1 15 685259587
d 5 11
i 4 12 628960531
s 13
u 10 8 500118305
i 6 1 155210788
s 10
d 5 2
i 3 9 454930794
d 0 2
i 2 5 176560823
i 8 0 706801480
d 7 3
s 8
s 5
s 1
s 4
i 17 6 395761738
s 18
s 4
i 15 7 114675813
d 15 13
i 15 19 647659497
s 5
i 5 2 23453647
s 16
i 18 13 900162617
i 14 10 451717512
u 4 19 223046404
d 4 16
s 12
i 11 1 782411797
i 19 9 540499694
s 18
i 15 9 824008458
i 0 12 259341286
s 14
u 1 12 494087189
d 0 19
u 5 15 301929283
i 8 16 718235578
s 15
u 13 2 609728346
i 16 10 401149958
i 3 0 718052196
s 2
u 14 0 461581951
i 13 7 125802137
d 16 5
i 16 8 366482611
d 17 11
u 18 4 669580616
u 6 7 618724974
i 16 7 672323582
d 1 15
u 4 5 836908055
u 17 15 378430455
d 4 18
i 6 4 317475862
i 16 16 54169272
u 9 8 720276457
i 14 3 409432152
i 18 13 624281420
i 9 3 501223683
i 7 8 206274877
u 5 3 694851617
i 17 9 808782241
i 5 9 460218446
s 8
u 6 1 760088843
i 1 14 698610878
d 19 8
u 13 4 287430991
u 15 11 153177152
s 11
u 6 18 450944963
d 1 9
i 10 7 746766241
u 12 18 227510865
i 15 16 959298969
i 7 17 126510034
s 6
u 14 7 516974174
i 19 9 534493037
u 12 3 583261894
s 1
s 19
d 3 2
i 17 11 722223118
d 8 1
i 14 3 630744393
u 4 16 306532520
u 8 9 812053490
u 15 9 725938244
u 3 2 754200722
i 12 18 495395476
d 10 17
s 3
d 14 1
s 4
d 17 1
d 16 0
d 5 4
i 17 6 427389658
i 11 1 356761339
d 3 13
i 1 17 264841140
s 10
i 4 1 488964143
i 0 10 252508138
s 16
s 11
s 18
i 19 10 212768167
u 17 3 346196185
s 4
s 6
u 15 8 377253318
i 1 8 451985694
s 9
u 10 11 504092067
u 15 11 288173508
u 12 5 291775003
i 17 0 257270009
i 3 11 989954666
u 17 12 512972016
i 6 2 977721177
d 18 15
d 12 1
u 11 11 979632769
d 4 4
s 17
i 14 6 998785510
s 14
s 1
d 14 12
d 14 8
i 15 8 964403399
s 14
s 7
i 5 12 445041800
i 4 5 511854705
u 10 3 56443724
i 1 12 160624013
i 19 7 871968875
d 10 10
u 2 14 143946609
d 16 17
i 12 2 838758291
s 3
s 1
u 13 3 246116926
i 6 10 563749143
s 14
s 6
i 13 18 227502921
d 19 3
d 19 9
u 0 17 909320804
u 16 7 138253305
s 14
u 6 15 893841690
u 7 17 489191671
d 9 9
i 12 4 212796126
u 3 6 665621280
s 14
i 1 10 643725727
d 7 11
u 14 4 553018147
s 9
i 9 0 41770337
d 1 19
u 11 10 447523636
u 3 16 269635082
d 9 17
i 14 2 707341038
s 4
i 7 13 241240060
u 6 14 912298922
d 18 4
i 16 18 39074436
i 5 10 517789353
s 6
s 3
i 17 2 793367828
d 4 0
u 6 2 330459193
i 6 16 347473328
i 14 8 724113931
s 7
i 2 14 439234728
d 7 17
d 7 7
i 3 2 909636568
u 12 18 319828639
u 5 16 756978021
d 8 16
i 12 0 456971897
u 18 9 421354520
d 5 12
d 11 11
d 1 5
s 19
s 7
d 19 14
u 17 17 767320466
u 2 9 316531543
u 8 2 940502970
s 3
i 19 1 979349511
d 19 13
u 16 10 490947320
i 10 4 499231409
s 9
u 2 16 527751464
i 9 6 459292448
u 6 10 61026935
d 1 2
i 16 11 865113099
i 0 3 266766731
d 15 9
d 3 13
s 12
d 18 6
i 5 15 813940472
s 14
d 15 15
u 11 0 448860180
u 14 15 495619208
u 5 8 130836003
d 6 6
d 14 6
i 19 2 549490710
d 11 0
s 0
i 10 19 826550352
d 6 5
s 12
u 0 10 658113296
u 9 15 253062688
d 0 1
u 16 6 376380406
i 11 7 354068003
i 12 9 550306754
u 17 14 307132655
i 2 8 959075906
i 10 5 182223144
i 0 12 455564113
i 3 15 23009630
d 2 3
d 15 13
i 9 16 461811721
u 18 14 421118409
s 12
d 13 16
u 9 11 423305761
d 9 4
d 10 1
d 3 12
u 16 2 69416767
u 19 18 487689012
u 18 13 566696867
d 9 13
i 2 5 372794289
d 15 8
s 10
u 15 4 413685586
d 13 18
u 13 5 11630280
d 15 17
u 14 2 512820222
i 6 19 129954980
s 11
d 5 18
s 8
d 15 18
s 18
d 2 19
u 3 2 914243789
s 8
i 14 8 733001383
s 2
s 15
i 1 1 47630895
d 6 0
d 10 19
u 19 16 298470085
d 6 4
u 0 2 616674782
d 17 12
i 19 15 353347512
s 11
i 5 18 664046954
d 8 4
i 4 5 803955185
i 11 15 88658820
u 19 12 88772413
u 2 6 845138069
d 2 17
i 5 14 124121958
u 2 8 344560619
s 17
i 4 1 90316577
i 1 16 713576158
u 11 9 982136584
d 11 7
d 15 17
d 11 8
u 9 1 272258830
u 3 13 505749565
d 17 1
i 18 11 226967359
u 6 8 824885701
u 18 17 791488263
s 9
u 6 4 244320581
u 14 9 36019905
u 6 17 294467691
d 9 6
d 5 7
d 3 16
u 2 13 513574527
s 15
s 13
u 10 7 637920587
i 14 17 890302641
u 14 12 18265721
u 12 3 636974621
s 18
d 1 16
u 0 19 790906742
s 7
i 5 2 172574844
d 8 18
s 11
u 6 15 246260598
u 10 19 266760386
d 2 13
u 7 14 417532877
d 9 17
s 17
i 5 19 32107340
s 14
u 17 5 932728983
d 16 16
s 13
u 8 7 852324263
d 19 15
i 0 4 139111174
d 16 18
s 9
d 17 5
i 9 5 473670074
d 1 14
i 12 2 782814770
s 0
d 14 3
d 18 1
i 11 9 74789899
i 9 18 947038575
d 18 16
s 19
u 17 12 83069368
u 10 19 82821145
s 4
d 14 14
d 10 13
d 17 7
d 11 0
u 6 2 750062007
s 6
s 0
u 1 14 682516535
u 7 1 252230260
u 18 7 106912513
i 3 13 673097501
d 5 7
s 3
s 15
s 7
d 11 17
s 0
u 5 9 447229416
d 11 12
u 4 18 711354157
u 1 4 713912976
u 15 14 890816475
s 6
d 16 19
u 4 19 945077866
u 7 1 63638158
d 1 1
s 7
i 13 2 913243151
d 10 13
d 7 10
s 10
d 5 3
u 14 7 532490969
d 18 18
s 17
u 15 8 161842245
u 6 1 329106338
i 15 4 547504794
i 3 8 447181349
d 11 3
i 12 14 21306894
u 3 0 250485313
u 6 2 35472831
i 3 7 206947417
u 18 19 168241199
i 10 18 303959090
d 11 9
s 3
s 4
i 8 9 772155873
i 11 13 346293659
i 3 11 732143092
d 19 4
u 10 8 741812503
d 9 9
s 0
i 9 19 11107600
i 13 4 372802166
i 0 9 383594711
s 18
i 7 4 890278203
d 9 10
i 1 15 256420392
d 17 11
s 13
u 10 15 180228692
i 10 5 945475035
s 7
d 9 4
u 9 18 295916656
s 12
s 5
s 7
i 3 8 764720523
i 1 8 718503107
d 9 8
s 9
u 4 15 410861158
s 16
u 8 5 841228606
s 18
s 13
i 5 12 668047085
d 15 5
d 19 10
i 15 14 783333244
u 19 5 362589009
s 4
s 15
d 11 0
u 16 5 449749886
u 7 10 786988989
u 2 5 235683616
u 11 15 345255158
i 0 1 430327745
d 9 4
d 3 16
u 9 14 879307721
i 9 2 107137174
d 17 17
s 7
d 1 5
d 13 12
i 11 9 338945569
u 5 3 539006296
s 19
u 5 15 760523635
i 15 12 459241083
i 3 0 981249332
s 6
u 15 13 96271709
s 0
s 18
u 4 7 99269256
d 11 9
s 7
u 18 13 918472695
i 4 14 830980818
u 12 8 681231159
u 0 15 654436800
u 9 11 706247844
u 0 12 986700537
d 14 14
d 4 17
d 1 14
d 6 9
s 15
i 6 0 580461498
d 6 14
d 12 15
s 5
d 13 0
i 2 1 563010548
i 9 1 691549174
i 7 2 181677259
i 11 0 105360765
u 11 9 739254772
i 3 15 646378149
i 1 18 175967330
i 7 1 295989736
s 0
s 0
i 17 15 145646582
d 14 8
d 2 16
u 9 18 396801280
i 0 14 60093107
u 16 7 839260003
d 11 1
i 3 19 612239352
d 7 14
d 11 5
u 11 10 606405070
